evolution$generation,evolution$evaluated,probaDiscu,fréquenceRéu,tpsAuChamp,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
8400,25231,66.36576332681734,1.8091006144696231,34.13415124444969,49486.92759999569,38.0,12,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[64.51,40.11,72.72,69.33,72.38,67.77,74.95,71.89,73.38,71.25,70.16,25.740000000000002]","[34.13415124444969,34.13415124444969,34.13415124444969,34.13415124444969,34.13415124444969,34.13415124444969,34.13415124444969,34.13415124444969,34.13415124444969,34.13415124444969,34.13415124444969,34.13415124444969]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[1.8091006144696231,1.8091006144696231,1.8091006144696231,1.8091006144696231,1.8091006144696231,1.8091006144696231,1.8091006144696231,1.8091006144696231,1.8091006144696231,1.8091006144696231,1.8091006144696231,1.8091006144696231]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[66.36576332681734,66.36576332681734,66.36576332681734,66.36576332681734,66.36576332681734,66.36576332681734,66.36576332681734,66.36576332681734,66.36576332681734,66.36576332681734,66.36576332681734,66.36576332681734]","[696.0,1184.0,706.0,709.0,684.0,946.0,654.0,702.0,659.0,582.0,704.0,1342.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[2073693738,-969573331,537725552,-776474177,-491859033,-1416612869,1756054229,1766708873,-790386816,654070484,1984768114,-722697185]","[4451.423399998319,-738.9303999997355,4286.910599997973,6570.433399997899,4611.992399997624,4675.280999998271,4718.474999997794,3862.5451999981597,4769.0557999980665,4159.519599998173,4693.935799998035,-96.09099999940372]","[true,true,true,true,true,true,true,true,true,true,true,true]","[25.0,43.0,38.0,26.0,42.0,38.0,36.0,43.0,28.0,45.0,23.0,49.0]","[49383.387199996,44368.12559999782,49537.38319999564,51064.07199999562,49794.04319999545,49925.50319999596,49647.30879999543,49310.77119999585,50075.4927999957,49095.17679999589,49436.47199999574,44124.23599999833]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[1308.0,472.0,1656.0,1627.0,1757.0,1408.0,1855.0,1590.0,1849.0,1622.0,1716.0,154.0]","[true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[91.0,85.0,88.0,91.0,89.0,94.0,94.0,89.0,93.0,95.0,90.0,89.0]","[773.0,-63.0,1121.0,1092.0,1222.0,873.0,1320.0,1055.0,1314.0,1087.0,1181.0,-381.0]","[false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[200.0,202.0,237.0,213.0,232.0,202.0,217.0,210.0,239.0,231.0,212.0,167.0]"
8400,25231,43.048480881107444,9.352476602528341,12.9293574038952,46924.959999997096,39.5,2,"[0.2,0.2]","[49.08,54.339999999999996]","[12.9293574038952,12.9293574038952]","[10.0,10.0]","[9.352476602528341,9.352476602528341]","[5.0,5.0]","[43.048480881107444,43.048480881107444]","[1656.0,1303.0]","[50.0,50.0]","[53829649,-336024722]","[1388.968799999726,2990.464599999228]","[true,true]","[42.0,37.0]","[45921.3567999973,47928.5631999969]","[1.0,1.0]","[25.0,25.0]","[672.0,904.0]","[true,true]","[9.0,9.0]","[92.0,96.0]","[137.0,369.0]","[false,false]","[10.0,10.0]","[188.0,197.0]"
8400,25231,92.11843217164639,6.935125178981224,7.046221814468814,46479.74879999738,41.5,6,"[0.2,0.2,0.2,0.2,0.2,0.2]","[48.43,44.96,45.550000000000004,43.769999999999996,46.03,47.82]","[7.046221814468814,7.046221814468814,7.046221814468814,7.046221814468814,7.046221814468814,7.046221814468814]","[10.0,10.0,10.0,10.0,10.0,10.0]","[6.935125178981224,6.935125178981224,6.935125178981224,6.935125178981224,6.935125178981224,6.935125178981224]","[5.0,5.0,5.0,5.0,5.0,5.0]","[92.11843217164639,92.11843217164639,92.11843217164639,92.11843217164639,92.11843217164639,92.11843217164639]","[1382.0,1442.0,1503.0,1422.0,1408.0,1224.0]","[50.0,50.0,50.0,50.0,50.0,50.0]","[390960007,1317842958,-1669300141,581473100,1327472952,563387190]","[2192.8779999995386,1233.1573999995744,1348.4665999995923,1102.0103999998464,1933.4635999996244,1997.002599999665]","[true,true,true,true,true,true]","[35.0,36.0,45.0,43.0,41.0,42.0]","[47417.747199997124,46359.80719999733,46097.888799997265,45408.28719999746,46940.48479999722,46599.69039999744]","[1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0]","[707.0,681.0,618.0,636.0,767.0,725.0]","[true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0]","[92.0,92.0,87.0,89.0,91.0,92.0]","[172.0,146.0,83.0,101.0,232.0,190.0]","[false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0]","[202.0,207.0,202.0,205.0,205.0,235.0]"
8400,25231,53.684997703225946,5.937520575576985,7.057332136455327,44439.73999999794,44.0,1,"[0.2]","[35.0]","[7.057332136455327]","[10.0]","[5.937520575576985]","[5.0]","[53.684997703225946]","[1619.0]","[50.0]","[-1068071783]","[-897.2457999998587]","[true]","[44.0]","[44439.73999999794]","[1.0]","[25.0]","[335.0]","[true]","[9.0]","[90.0]","[-200.0]","[false]","[10.0]","[180.0]"
8400,25231,77.95470112612239,10.0,99.48448155030727,52257.2279999943,37.5,2,"[0.2,0.2]","[87.63,87.45]","[99.48448155030727,99.48448155030727]","[10.0,10.0]","[10.0,10.0]","[5.0,5.0]","[77.95470112612239,77.95470112612239]","[271.0,294.0]","[50.0,50.0]","[-911202135,2144962843]","[8037.151399996408,6061.745799996766]","[true,true]","[33.0,42.0]","[53383.77759999414,51130.67839999447]","[1.0,1.0]","[25.0,25.0]","[3361.0,3362.0]","[true,true]","[9.0,9.0]","[93.0,95.0]","[2826.0,2827.0]","[false,false]","[10.0,10.0]","[242.0,240.0]"
8400,25231,40.94466726613134,9.47770281164523,13.988016636851624,46539.343999997334,54.0,2,"[0.2,0.2]","[46.28,49.26]","[13.988016636851624,13.988016636851624]","[10.0,10.0]","[9.47770281164523,9.47770281164523]","[5.0,5.0]","[40.94466726613134,40.94466726613134]","[1478.0,1427.0]","[50.0,50.0]","[1659297761,-324783936]","[1344.2097999996622,1635.6127999996606]","[true,true]","[54.0,54.0]","[46092.12959999737,46986.5583999973]","[1.0,1.0]","[25.0,25.0]","[594.0,703.0]","[true,true]","[9.0,9.0]","[91.0,88.0]","[59.0,168.0]","[false,false]","[10.0,10.0]","[198.0,207.0]"
8400,25231,45.30551983258314,8.706495554363187,0.0,43407.84159999834,58.0,1,"[0.2]","[25.419999999999998]","[0.0]","[10.0]","[8.706495554363187]","[5.0]","[45.30551983258314]","[752.0]","[50.0]","[-1839757961]","[-531.1609999994253]","[true]","[58.0]","[43407.84159999834]","[1.0]","[25.0]","[141.0]","[true]","[9.0]","[92.0]","[-394.0]","[false]","[10.0]","[123.0]"
8400,25231,80.45747077357247,8.6286864318218,92.59022631123752,52055.906399994325,16.0,1,"[0.2]","[87.55]","[92.59022631123752]","[10.0]","[8.6286864318218]","[5.0]","[80.45747077357247]","[307.0]","[50.0]","[1482956717]","[7330.3347999965845]","[true]","[16.0]","[52055.906399994325]","[1.0]","[25.0]","[3365.0]","[true]","[9.0]","[94.0]","[2830.0]","[false]","[10.0]","[240.0]"
8400,25231,47.02978130601827,10.0,7.460302275007927,44426.719199998064,57.0,1,"[0.2]","[38.31]","[7.460302275007927]","[10.0]","[10.0]","[5.0]","[47.02978130601827]","[1432.0]","[50.0]","[-824076051]","[-235.18819999961852]","[true]","[57.0]","[44426.719199998064]","[1.0]","[25.0]","[432.0]","[true]","[9.0]","[86.0]","[-103.0]","[false]","[10.0]","[232.0]"
8400,25231,28.05202188098918,8.363761917166645,100.0,48569.33679999624,46.0,1,"[0.2]","[65.36999999999999]","[100.0]","[10.0]","[8.363761917166645]","[5.0]","[28.05202188098918]","[883.0]","[50.0]","[-1045299594]","[3234.166399998583]","[true]","[46.0]","[48569.33679999624]","[1.0]","[25.0]","[1160.0]","[true]","[9.0]","[94.0]","[625.0]","[false]","[10.0]","[211.0]"
8400,25231,54.68172379388699,8.191669190290796,0.0,43586.37679999824,48.0,5,"[0.2,0.2,0.2,0.2,0.2]","[28.42,28.12,24.23,27.83,29.659999999999997]","[0.0,0.0,0.0,0.0,0.0]","[10.0,10.0,10.0,10.0,10.0]","[8.191669190290796,8.191669190290796,8.191669190290796,8.191669190290796,8.191669190290796]","[5.0,5.0,5.0,5.0,5.0]","[54.68172379388699,54.68172379388699,54.68172379388699,54.68172379388699,54.68172379388699]","[773.0,750.0,785.0,680.0,824.0]","[50.0,50.0,50.0,50.0,50.0]","[-69678448,1830340444,967250038,-975059215,1548433121]","[-435.6333999996714,27.418800000537885,-2279.9545999994953,-1815.7129999994067,-2087.7099999996353]","[true,true,true,true,true]","[44.0,48.0,53.0,47.0,51.0]","[44198.60479999802,44286.244799998254,43171.71439999826,43586.37679999824,43347.74559999802]","[1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0]","[200.0,180.0,136.0,216.0,182.0]","[true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0]","[91.0,94.0,91.0,93.0,91.0]","[-335.0,-355.0,-399.0,-319.0,-353.0]","[false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0]","[99.0,119.0,89.0,199.0,81.0]"
8400,25231,53.3974536238733,1.0,26.91804426842619,41838.58479999813,53.0,1,"[0.2]","[24.610000000000003]","[26.91804426842619]","[10.0]","[1.0]","[5.0]","[53.3974536238733]","[484.0]","[50.0]","[498486527]","[-3095.0691999995397]","[true]","[53.0]","[41838.58479999813]","[1.0]","[25.0]","[148.0]","[true]","[9.0]","[90.0]","[-387.0]","[false]","[10.0]","[120.0]"
8400,25231,47.47060007858031,8.132221055076704,8.111849638783736,45711.2711999975,53.0,2,"[0.2,0.2]","[43.2,41.77]","[8.111849638783736,8.111849638783736]","[10.0,10.0]","[8.132221055076704,8.132221055076704]","[5.0,5.0]","[47.47060007858031,47.47060007858031]","[1451.0,1415.0]","[50.0,50.0]","[-109420889,1803544905]","[445.77459999977873,1023.0717999996705]","[true,true]","[58.0,48.0]","[45293.85439999756,46128.68799999745]","[1.0,1.0]","[25.0,25.0]","[519.0,478.0]","[true,true]","[9.0,9.0]","[92.0,91.0]","[-16.0,-57.0]","[false,false]","[10.0,10.0]","[193.0,187.0]"
8400,25231,40.10377327002102,8.995902456076097,8.960754165759239,45198.70239999764,51.0,4,"[0.2,0.2,0.2,0.2]","[41.120000000000005,31.36,39.97,41.63]","[8.960754165759239,8.960754165759239,8.960754165759239,8.960754165759239]","[10.0,10.0,10.0,10.0]","[8.995902456076097,8.995902456076097,8.995902456076097,8.995902456076097]","[5.0,5.0,5.0,5.0]","[40.10377327002102,40.10377327002102,40.10377327002102,40.10377327002102]","[1359.0,1551.0,1541.0,1386.0]","[50.0,50.0,50.0,50.0]","[508992186,1350504756,1233473967,1165822795]","[169.45819999992818,-380.60799999939627,-245.0163999999786,207.08079999989423]","[true,true,true,true]","[56.0,54.0,45.0,48.0]","[45127.58879999761,44549.4151999981,45444.344799997765,45269.81599999766]","[1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0]","[443.0,283.0,427.0,475.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[95.0,91.0,93.0,93.0]","[-92.0,-252.0,-108.0,-60.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[199.0,188.0,199.0,200.0]"
8400,25231,38.53676627842501,9.635423082950853,30.00685426660239,50179.90959999531,39.0,1,"[0.2]","[74.15]","[30.00685426660239]","[10.0]","[9.635423082950853]","[5.0]","[38.53676627842501]","[989.0]","[50.0]","[-245409920]","[4567.108199997587]","[true]","[39.0]","[50179.90959999531]","[1.0]","[25.0]","[1687.0]","[true]","[9.0]","[89.0]","[1152.0]","[false]","[10.0]","[212.0]"
8400,25231,95.34818151575514,2.976666665226417,23.399158218417185,49907.09879999551,30.0,2,"[0.2,0.2]","[71.92,74.26]","[23.399158218417185,23.399158218417185]","[10.0,10.0]","[2.976666665226417,2.976666665226417]","[5.0,5.0]","[95.34818151575514,95.34818151575514]","[913.0,969.0]","[50.0,50.0]","[163438885,1842026858]","[3979.4819999978063,4776.880799997838]","[true,true]","[28.0,32.0]","[49695.88639999549,50118.311199995536]","[1.0,1.0]","[25.0,25.0]","[1846.0,1789.0]","[true,true]","[9.0,9.0]","[93.0,89.0]","[1311.0,1254.0]","[false,false]","[10.0,10.0]","[211.0,213.0]"
8400,25231,100.0,4.364963500963494,19.25269921209673,48697.29119999617,29.0,1,"[0.2]","[65.5]","[19.25269921209673]","[10.0]","[4.364963500963494]","[5.0]","[100.0]","[1006.0]","[50.0]","[-1129178823]","[3722.5089999984993]","[true]","[29.0]","[48697.29119999617]","[1.0]","[25.0]","[1521.0]","[true]","[9.0]","[89.0]","[986.0]","[false]","[10.0]","[209.0]"
8400,25231,54.120022050196184,9.206323835623044,15.706694072990995,49089.417599995904,42.0,11,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[66.51,67.15,65.64,66.28,66.5,61.550000000000004,66.06,64.8,64.58,65.75999999999999,65.09]","[15.706694072990995,15.706694072990995,15.706694072990995,15.706694072990995,15.706694072990995,15.706694072990995,15.706694072990995,15.706694072990995,15.706694072990995,15.706694072990995,15.706694072990995]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[9.206323835623044,9.206323835623044,9.206323835623044,9.206323835623044,9.206323835623044,9.206323835623044,9.206323835623044,9.206323835623044,9.206323835623044,9.206323835623044,9.206323835623044]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[54.120022050196184,54.120022050196184,54.120022050196184,54.120022050196184,54.120022050196184,54.120022050196184,54.120022050196184,54.120022050196184,54.120022050196184,54.120022050196184,54.120022050196184]","[1206.0,1142.0,1151.0,1160.0,1178.0,1183.0,1132.0,1195.0,1197.0,1166.0,1289.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[-1893254487,-945159169,-1455365358,-1657000597,27373421,-2060041946,-1030386686,703126429,-1481516970,-187903525,462687455]","[5257.335799998393,4652.4945999981865,3824.9851999984385,3122.487999998346,3963.1433999984292,4764.110399998324,3090.687199998567,4398.839399998484,4248.724599998328,3399.492999998205,2813.619599998361]","[true,true,true,true,true,true,true,true,true,true,true]","[35.0,35.0,46.0,36.0,33.0,42.0,46.0,42.0,43.0,43.0,42.0]","[50130.580799996045,50009.13679999598,49344.57519999599,48906.875999995966,49438.97599999606,49084.409599996136,48647.21119999616,49644.05359999614,49040.589599995954,49089.417599995904,47957.60959999609]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[1349.0,1353.0,1312.0,1346.0,1396.0,1271.0,1299.0,1322.0,1297.0,1364.0,1335.0]","[true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[96.0,89.0,95.0,90.0,93.0,92.0,94.0,93.0,95.0,93.0,94.0]","[814.0,818.0,777.0,811.0,861.0,736.0,764.0,787.0,762.0,829.0,800.0]","[false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[208.0,210.0,207.0,210.0,210.0,209.0,209.0,210.0,209.0,209.0,210.0]"
8400,25231,58.602566331976746,3.6601017512528173,15.56244775230613,48439.25399999643,39.5,16,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[58.5,63.160000000000004,57.53,62.239999999999995,61.77,63.54,61.91,64.45,58.089999999999996,64.87,60.209999999999994,62.5,58.269999999999996,59.99,57.69,60.3]","[15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613,15.56244775230613]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173,3.6601017512528173]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746,58.602566331976746]","[1198.0,1190.0,1326.0,1002.0,1215.0,1099.0,1238.0,1049.0,1268.0,1056.0,1173.0,1123.0,1265.0,1185.0,1173.0,1232.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[-1588903728,-907276921,-370158821,-1815865132,-2121330927,976030526,287116995,-1494509549,-851193771,-1217019484,-2033559770,1024986636,524716096,-39322600,-1729534945,-1046688125]","[2735.619999998824,3509.606399998629,2938.8821999989377,2937.3797999987946,4143.055799998299,4667.518599998402,3576.087599998711,4458.497199998586,3428.852399998832,3988.4963999985557,3410.573199998573,2402.0871999987794,1442.7421999989092,3753.4333999986993,1725.8193999990326,3007.178799999063]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[40.0,41.0,39.0,38.0,42.0,39.0,38.0,40.0,42.0,45.0,38.0,41.0,41.0,38.0,30.0,36.0]","[47838.16879999652,48351.23839999625,48527.26959999661,47488.109599996424,48982.74719999601,49227.88879999626,48266.853599996415,49375.123999996256,48329.703999996535,49446.487999996265,48561.82479999635,47543.19759999637,46849.08879999669,48896.10879999644,47225.6903999966,48918.64479999653]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[1093.0,1158.0,1040.0,1227.0,1073.0,1313.0,1024.0,1187.0,971.0,1184.0,1065.0,1136.0,1037.0,1082.0,1182.0,1162.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[93.0,91.0,92.0,96.0,92.0,92.0,95.0,91.0,93.0,93.0,90.0,89.0,94.0,90.0,92.0,89.0]","[558.0,623.0,505.0,692.0,538.0,778.0,489.0,652.0,436.0,649.0,530.0,601.0,502.0,547.0,647.0,627.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[209.0,201.0,206.0,238.0,214.0,205.0,194.0,194.0,192.0,204.0,210.0,199.0,194.0,208.0,219.0,206.0]"
8400,25231,99.06701055643079,8.063104139802835,30.48728427983509,51011.112399994985,27.0,4,"[0.2,0.2,0.2,0.2]","[80.10000000000001,79.82000000000001,81.81,78.86999999999999]","[30.48728427983509,30.48728427983509,30.48728427983509,30.48728427983509]","[10.0,10.0,10.0,10.0]","[8.063104139802835,8.063104139802835,8.063104139802835,8.063104139802835]","[5.0,5.0,5.0,5.0]","[99.06701055643079,99.06701055643079,99.06701055643079,99.06701055643079]","[862.0,743.0,747.0,824.0]","[50.0,50.0,50.0,50.0]","[569371502,1229857855,826030246,1092248834]","[4836.475999997529,6128.477399997268,6078.835599997248,6615.12979999723]","[true,true,true,true]","[23.0,27.0,33.0,27.0]","[49499.823199995226,50898.55759999501,51274.15759999488,51123.66719999496]","[1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0]","[2416.0,2460.0,2378.0,2377.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[91.0,95.0,86.0,90.0]","[1881.0,1925.0,1843.0,1842.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[234.0,240.0,239.0,240.0]"
8400,25231,49.258386935655345,5.5093676192788745,12.82221129766287,46137.70239999706,50.0,5,"[0.2,0.2,0.2,0.2,0.2]","[50.03999999999999,51.7,44.190000000000005,49.19,45.23]","[12.82221129766287,12.82221129766287,12.82221129766287,12.82221129766287,12.82221129766287]","[10.0,10.0,10.0,10.0,10.0]","[5.5093676192788745,5.5093676192788745,5.5093676192788745,5.5093676192788745,5.5093676192788745]","[5.0,5.0,5.0,5.0,5.0]","[49.258386935655345,49.258386935655345,49.258386935655345,49.258386935655345,49.258386935655345]","[1389.0,1361.0,1480.0,1351.0,1570.0]","[50.0,50.0,50.0,50.0,50.0]","[622551683,420555555,709763126,1490654751,-1929100187]","[710.9481999994896,444.58519999969576,391.68819999969855,1257.4461999993946,2331.9751999998407]","[true,true,true,true,true]","[50.0,50.0,46.0,50.0,42.0]","[46137.70239999706,45858.25599999727,45464.627199997376,46509.04559999719,46702.604799997454]","[1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0]","[703.0,823.0,548.0,764.0,540.0]","[true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0]","[91.0,94.0,91.0,87.0,91.0]","[168.0,288.0,13.0,229.0,5.0]","[false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0]","[188.0,202.0,195.0,204.0,189.0]"
8400,25231,43.902603305620694,9.19852038266934,9.749045274456135,45500.684799997485,45.0,17,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[40.28,38.46,43.580000000000005,41.3,46.089999999999996,47.510000000000005,43.19,42.25,44.330000000000005,39.910000000000004,45.29,43.85,48.870000000000005,45.59,38.29,29.42,34.22]","[9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135,9.749045274456135]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934,9.19852038266934]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694,43.902603305620694]","[1594.0,1539.0,1537.0,1599.0,1466.0,1270.0,1374.0,1441.0,1438.0,1475.0,1345.0,1451.0,1460.0,1468.0,1542.0,1662.0,1544.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[1836177690,-1661115579,-1167846093,838300790,-287304149,1015605937,-525118411,1974884160,-1001365994,-689456088,-494868024,1160307851,400624365,1155456246,1420755123,1875424967,-441273366]","[7.887599999776285,369.9660000000731,-50.95640000012645,534.9169999999431,-250.40000000048167,1776.5879999998579,911.7689999997019,-225.67299999995885,1231.091599999636,-1389.407000000152,1537.8941999997987,1725.5689999999522,409.4665999995632,2067.8657999994975,30.548800000120536,-711.5115999994377,-1026.0139999997627]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[37.0,47.0,45.0,49.0,46.0,42.0,41.0,36.0,46.0,43.0,45.0,44.0,39.0,44.0,52.0,55.0,49.0]","[45155.63359999739,44953.059999997655,45500.684799997485,45321.147999997636,45250.5351999972,46741.667199997486,45871.777599997375,45214.477599997575,45720.53599999736,44051.61999999758,46101.64479999736,46488.01199999762,45851.244799997105,46785.487199997304,45912.09199999776,44150.277599998226,44429.97439999791]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[484.0,388.0,524.0,442.0,586.0,672.0,605.0,515.0,582.0,453.0,591.0,524.0,721.0,563.0,377.0,228.0,339.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[91.0,94.0,94.0,93.0,93.0,94.0,93.0,91.0,91.0,93.0,87.0,96.0,90.0,92.0,89.0,91.0,91.0]","[-51.0,-147.0,-11.0,-93.0,51.0,137.0,70.0,-20.0,47.0,-82.0,56.0,-11.0,186.0,28.0,-158.0,-307.0,-196.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[188.0,179.0,192.0,184.0,202.0,204.0,225.0,193.0,201.0,186.0,190.0,186.0,202.0,185.0,173.0,199.0,186.0]"
