evolution$generation,evolution$evaluated,nbSurveillants,tpsAuChamp,probaDiscu,qPrésenceBrousse,nbProTGMax,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
20000,20000,13.706312448614197,70.49669539709295,83.05054263321061,0.8755658954422624,35.25759034916814,52700.4359999942,26.0,1,"[0.8755658954422624]","[89.36]","[70.49669539709295]","[10.0]","[2.0]","[5.0]","[83.05054263321061]","[102.0]","[50.0]","[1420729635]","[7410.212399996504]","[false]","[26.0]","[52700.4359999942]","[13.706312448614197]","[35.25759034916814]","[4274.0]","[true]","[9.0]","[6.785194803391699]","[3739.0]","[true]","[10.0]","[250.0]"
20000,20000,14.450159119215591,82.46137872455563,54.839378146942565,0.397671235584059,39.60081105061187,52253.47199999454,18.0,1,"[0.397671235584059]","[85.47]","[82.46137872455563]","[10.0]","[2.0]","[5.0]","[54.839378146942565]","[70.0]","[50.0]","[167035133]","[7259.596799996922]","[false]","[18.0]","[52253.47199999454]","[14.450159119215591]","[39.60081105061187]","[3912.0]","[true]","[9.0]","[6.228305118129767]","[3377.0]","[true]","[10.0]","[250.0]"
20000,20000,17.340071418212954,73.26923831868963,1.0,0.0361096020886326,29.642259067238317,46959.76559999717,30.0,1,"[0.0361096020886326]","[53.04]","[73.26923831868963]","[10.0]","[2.0]","[5.0]","[1.0]","[40.0]","[50.0]","[1030770813]","[2329.8467999994537]","[false]","[30.0]","[46959.76559999717]","[17.340071418212954]","[29.642259067238317]","[1236.0]","[true]","[9.0]","[5.132620152101555]","[701.0]","[true]","[10.0]","[240.0]"
20000,20000,20.0,28.376995904187318,82.15448348372401,0.16322068631893694,37.78939993798923,51689.57119999469,41.0,1,"[0.16322068631893694]","[83.22]","[28.376995904187318]","[10.0]","[2.0]","[5.0]","[82.15448348372401]","[48.0]","[50.0]","[1725684436]","[7162.629399996949]","[false]","[41.0]","[51689.57119999469]","[20.0]","[37.78939993798923]","[2896.0]","[true]","[9.0]","[4.6]","[2361.0]","[true]","[10.0]","[250.0]"
20000,20000,16.721483802807874,66.32480983111407,71.49212956901312,0.0,21.017198734688463,48651.467999996356,28.0,1,"[0.0]","[58.940000000000005]","[66.32480983111407]","[10.0]","[2.0]","[5.0]","[71.49212956901312]","[74.0]","[50.0]","[983756289]","[3757.439799998654]","[false]","[28.0]","[48651.467999996356]","[16.721483802807874]","[21.017198734688463]","[1335.0]","[true]","[9.0]","[5.4421007772479655]","[800.0]","[true]","[10.0]","[249.0]"
20000,20000,13.233701021348038,46.79341590804368,45.95687889810858,0.3703927935710046,9.229558741121853,47716.223999996604,32.0,2,"[0.3703927935710046,0.3703927935710046]","[65.0,59.660000000000004]","[46.79341590804368,46.79341590804368]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[45.95687889810858,45.95687889810858]","[78.0,98.0]","[50.0,50.0]","[960813978,456804086]","[3660.0341999984666,2390.8191999990377]","[false,false]","[45.0,32.0]","[48884.84079999624,47716.223999996604]","[13.233701021348038,13.233701021348038]","[9.229558741121853,9.229558741121853]","[1228.0,1065.0]","[true,true]","[9.0,9.0]","[6.876383247075229,6.422995340674665]","[693.0,530.0]","[true,true]","[10.0,10.0]","[250.0,250.0]"
20000,20000,8.454888528357982,20.264759711561968,79.0586574933113,0.8634484997632185,22.470077621830583,49890.69759999528,23.0,2,"[0.8634484997632185,0.8634484997632185]","[78.95,77.66]","[20.264759711561968,20.264759711561968]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[79.0586574933113,79.0586574933113]","[187.0,189.0]","[50.0,50.0]","[-1693891264,-34512361]","[8125.542599997207,4167.7827999977235]","[false,false]","[23.0,31.0]","[52376.41839999491,49890.69759999528]","[8.454888528357982,8.454888528357982]","[22.470077621830583,22.470077621830583]","[2526.0,2335.0]","[true,true]","[9.0,9.0]","[10.40817980093351,10.999553653259278]","[1991.0,1800.0]","[true,true]","[10.0,10.0]","[247.0,244.0]"
20000,20000,17.536486166152663,4.052796778550238,17.97197177610418,0.21173710460007977,18.647943219103688,44092.68559999796,41.0,3,"[0.21173710460007977,0.21173710460007977,0.21173710460007977]","[45.46,35.339999999999996,44.09]","[4.052796778550238,4.052796778550238,4.052796778550238]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[17.97197177610418,17.97197177610418,17.97197177610418]","[32.0,34.0,32.0]","[50.0,50.0,50.0]","[-1598860282,-1981981780,-421732710]","[1351.909599999417,-1019.6287999997294,-740.683200000145]","[false,false,false]","[46.0,44.0,41.0]","[46685.57759999718,44092.68559999796,44786.29359999756]","[17.536486166152663,17.536486166152663,17.536486166152663]","[18.647943219103688,18.647943219103688,18.647943219103688]","[593.0,356.0,596.0]","[true,true,true]","[9.0,9.0,9.0]","[5.132156986712073,5.3032288862691415,5.07513302019305]","[58.0,-179.0,61.0]","[true,true,true]","[10.0,10.0,10.0]","[240.0,240.0,241.0]"
20000,20000,15.527641100908452,79.20676362533435,99.73072127639222,0.79254041213774,46.25616810289501,53253.31919999387,26.0,2,"[0.79254041213774,0.79254041213774]","[91.97999999999999,92.81]","[79.20676362533435,79.20676362533435]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[99.73072127639222,99.73072127639222]","[91.0,103.0]","[50.0,50.0]","[-1377810067,-1927711643]","[7960.090799996287,8534.320599995895]","[false,false]","[26.0,34.0]","[53253.31919999387,53600.12319999364]","[15.527641100908452,15.527641100908452]","[46.25616810289501,46.25616810289501]","[5936.0,5449.0]","[true,true]","[9.0,9.0]","[5.989319265922433,5.731714136205339]","[5401.0,4914.0]","[true,true]","[10.0,10.0]","[250.0,250.0]"
20000,20000,4.2515938631340795,0.26663369175768903,50.90749722804503,0.5113795917371884,32.51153525667354,43785.44479999802,51.0,1,"[0.5113795917371884]","[32.45]","[0.26663369175768903]","[10.0]","[2.0]","[5.0]","[50.90749722804503]","[322.0]","[50.0]","[843509883]","[-885.789999999688]","[false]","[51.0]","[43785.44479999802]","[4.2515938631340795]","[32.51153525667354]","[306.0]","[true]","[9.0]","[21.168531825299073]","[-229.0]","[true]","[10.0]","[210.0]"
20000,20000,1.0,60.37571694270446,40.546100286348185,0.8714902826538803,16.805992575148938,42596.04479999823,51.0,1,"[0.8714902826538803]","[27.389999999999997]","[60.37571694270446]","[10.0]","[2.0]","[5.0]","[40.546100286348185]","[152.0]","[50.0]","[1804741124]","[-2711.7693999993207]","[false]","[51.0]","[42596.04479999823]","[1.0]","[16.805992575148938]","[166.0]","[true]","[9.0]","[90.0]","[-369.0]","[true]","[10.0]","[18.0]"
20000,20000,16.03827725150565,77.43384941849068,63.74927757522221,0.47036176556680814,46.033169836374846,52714.4583999943,21.0,1,"[0.47036176556680814]","[87.66000000000001]","[77.43384941849068]","[10.0]","[2.0]","[5.0]","[63.74927757522221]","[73.0]","[50.0]","[1529160631]","[8265.70399999663]","[false]","[21.0]","[52714.4583999943]","[16.03827725150565]","[46.033169836374846]","[4459.0]","[true]","[9.0]","[5.860978615466659]","[3924.0]","[true]","[10.0]","[250.0]"
20000,20000,11.144783605582322,42.354614883694836,18.6912832812294,0.45197203907250705,6.335458009902567,43812.23759999831,52.0,1,"[0.45197203907250705]","[33.76]","[42.354614883694836]","[10.0]","[2.0]","[5.0]","[18.6912832812294]","[117.0]","[50.0]","[265440468]","[-1835.619799999331]","[false]","[52.0]","[43812.23759999831]","[11.144783605582322]","[6.335458009902567]","[326.0]","[true]","[9.0]","[7.985798840941218]","[-209.0]","[true]","[10.0]","[236.0]"
20000,20000,8.586188100445863,79.73328720006927,80.88437491517965,0.19322743873499312,5.0,45992.97119999693,43.0,1,"[0.19322743873499312]","[51.76]","[79.73328720006927]","[10.0]","[2.0]","[5.0]","[80.88437491517965]","[173.0]","[50.0]","[-1337260971]","[70.3623999993215]","[false]","[43.0]","[45992.97119999693]","[8.586188100445863]","[5.0]","[757.0]","[true]","[9.0]","[10.365484538520466]","[222.0]","[true]","[10.0]","[241.0]"
20000,20000,4.069121397156913,6.331529872720637,54.437580594919574,0.783419903487538,6.490350727263498,45534.48879999716,55.0,1,"[0.783419903487538]","[51.65]","[6.331529872720637]","[10.0]","[2.0]","[5.0]","[54.437580594919574]","[336.0]","[50.0]","[-361301237]","[574.9809999995123]","[false]","[55.0]","[45534.48879999716]","[4.069121397156913]","[6.490350727263498]","[677.0]","[true]","[9.0]","[22.11779674670872]","[142.0]","[true]","[10.0]","[239.0]"
20000,20000,4.5393096528052315,18.899663736451362,20.898223735816778,0.732363817701722,22.09859675253104,47611.05599999715,48.0,1,"[0.732363817701722]","[51.05]","[18.899663736451362]","[10.0]","[2.0]","[5.0]","[20.898223735816778]","[303.0]","[50.0]","[1124244671]","[2758.7193999995143]","[false]","[48.0]","[47611.05599999715]","[4.5393096528052315]","[22.09859675253104]","[864.0]","[true]","[9.0]","[19.60650557183276]","[329.0]","[true]","[10.0]","[231.0]"
20000,20000,1.4064657631043949,85.58024994197645,98.68234349950401,0.7812592065438707,17.995866602117225,42941.095999998266,54.0,2,"[0.7812592065438707,0.7812592065438707]","[24.3,26.33]","[85.58024994197645,85.58024994197645]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[98.68234349950401,98.68234349950401]","[1204.0,521.0]","[50.0,50.0]","[544553382,325521362]","[-2623.6285999992906,-2735.7451999994737]","[false,false]","[58.0,54.0]","[42941.095999998266,43128.64559999818]","[1.4064657631043949,1.4064657631043949]","[17.995866602117225,17.995866602117225]","[131.0,157.0]","[true,true]","[9.0,9.0]","[64.70118390876574,67.54519199266753]","[-404.0,-378.0]","[true,true]","[10.0,10.0]","[177.0,49.0]"
20000,20000,16.35229181561357,100.0,99.60118769967524,0.5134412488240341,49.845135358198576,54276.95439999368,41.0,1,"[0.5134412488240341]","[93.45]","[100.0]","[10.0]","[2.0]","[5.0]","[99.60118769967524]","[74.0]","[50.0]","[-1603475307]","[9435.51019999598]","[false]","[41.0]","[54276.95439999368]","[16.35229181561357]","[49.845135358198576]","[5448.0]","[true]","[9.0]","[5.442662166475076]","[4913.0]","[true]","[10.0]","[250.0]"
20000,20000,1.13737376910924,72.38894556441167,44.62223409431757,0.7229671745056554,35.14330110529305,43437.13839999821,49.0,1,"[0.7229671745056554]","[27.860000000000003]","[72.38894556441167]","[10.0]","[2.0]","[5.0]","[44.62223409431757]","[276.0]","[50.0]","[1876081628]","[-1225.0193999993862]","[false]","[49.0]","[43437.13839999821]","[1.13737376910924]","[35.14330110529305]","[182.0]","[true]","[9.0]","[75.61278652254556]","[-353.0]","[true]","[10.0]","[38.0]"
20000,20000,1.770642489941362,40.718957803550936,8.984707192059137,0.8022732993563871,47.15428825680906,42728.506399998165,52.0,1,"[0.8022732993563871]","[25.0]","[40.718957803550936]","[10.0]","[2.0]","[5.0]","[8.984707192059137]","[265.0]","[50.0]","[1737890618]","[-2805.6067999995867]","[false]","[52.0]","[42728.506399998165]","[1.770642489941362]","[47.15428825680906]","[155.0]","[true]","[9.0]","[51.39377402098468]","[-380.0]","[true]","[10.0]","[36.0]"
20000,20000,4.555108737189018,22.279285425237124,14.300488011312774,0.8411127353841588,20.45221269396172,43165.20399999826,34.0,3,"[0.8411127353841588,0.8411127353841588,0.8411127353841588]","[66.16,27.02,44.89]","[22.279285425237124,22.279285425237124,22.279285425237124]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[14.300488011312774,14.300488011312774,14.300488011312774]","[366.0,180.0,318.0]","[50.0,50.0,50.0]","[-1961408282,860229273,1006607373]","[3236.9833999983457,-1654.1423999993494,-1310.4684000002817]","[false,false,false]","[34.0,53.0,45.0]","[48931.91599999599,43165.20399999826,44179.82479999736]","[4.555108737189018,4.555108737189018,4.555108737189018]","[20.45221269396172,20.45221269396172,20.45221269396172]","[1407.0,162.0,583.0]","[true,true,true]","[9.0,9.0,9.0]","[19.53850174275365,20.19710292509366,19.09943428786031]","[872.0,-373.0,48.0]","[true,true,true]","[10.0,10.0,10.0]","[240.0,100.0,238.0]"
20000,20000,10.910730926780728,63.728108888474424,68.98591849490245,0.5059448275837597,16.673097742342506,49411.18159999558,45.0,2,"[0.5059448275837597,0.5059448275837597]","[72.97,74.17]","[63.728108888474424,63.728108888474424]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[68.98591849490245,68.98591849490245]","[120.0,117.0]","[50.0,50.0]","[-1110847734,-1520805679]","[4905.774199998188,4774.314199997883]","[false,false]","[48.0,45.0]","[49903.21759999586,49411.18159999558]","[10.910730926780728,10.910730926780728]","[16.673097742342506,16.673097742342506]","[1823.0,1844.0]","[true,true]","[9.0,9.0]","[8.065454146981232,8.340412811082865]","[1288.0,1309.0]","[true,true]","[10.0,10.0]","[249.0,250.0]"
20000,20000,15.820188666425583,87.43011778860259,91.12560741333505,0.027154067360696504,34.19893705100297,51280.4175999951,36.0,1,"[0.027154067360696504]","[79.72]","[87.43011778860259]","[10.0]","[2.0]","[5.0]","[91.12560741333505]","[61.0]","[50.0]","[-594879224]","[6500.696999997461]","[false]","[36.0]","[51280.4175999951]","[15.820188666425583]","[34.19893705100297]","[2793.0]","[true]","[9.0]","[6.194616389625026]","[2258.0]","[true]","[10.0]","[250.0]"
20000,20000,19.967399475113545,67.46091039018268,39.42412719555906,0.147827321458673,16.49199441653915,49063.626399995665,38.0,3,"[0.147827321458673,0.147827321458673,0.147827321458673]","[71.55,71.85000000000001,72.28999999999999]","[67.46091039018268,67.46091039018268,67.46091039018268]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[39.42412719555906,39.42412719555906,39.42412719555906]","[42.0,57.0,49.0]","[50.0,50.0,50.0]","[-1398213294,-1031307484,1794148154]","[4293.733999998061,4672.150999998128,4276.581599998208]","[false,false,false]","[38.0,44.0,41.0]","[49063.626399995665,49474.53279999585,49309.01839999579]","[19.967399475113545,19.967399475113545,19.967399475113545]","[16.49199441653915,16.49199441653915,16.49199441653915]","[1754.0,1668.0,1637.0]","[true,true,true]","[9.0,9.0,9.0]","[4.507347094055582,4.4572654596771875,4.557428728433978]","[1219.0,1133.0,1102.0]","[true,true,true]","[10.0,10.0,10.0]","[250.0,250.0,249.0]"
20000,20000,20.0,90.07094563308183,32.24694544068747,0.30400695257927524,6.326042948416897,46697.095999996964,40.0,1,"[0.30400695257927524]","[53.55]","[90.07094563308183]","[10.0]","[2.0]","[5.0]","[32.24694544068747]","[37.0]","[50.0]","[372400388]","[2016.5963999992964]","[false]","[40.0]","[46697.095999996964]","[20.0]","[6.326042948416897]","[830.0]","[true]","[9.0]","[4.6]","[295.0]","[true]","[10.0]","[249.0]"
20000,20000,11.915532836875046,98.06995647233244,100.0,0.9406121579810418,50.0,53486.94239999368,21.0,1,"[0.9406121579810418]","[93.31]","[98.06995647233244]","[10.0]","[2.0]","[5.0]","[100.0]","[122.0]","[50.0]","[1144324446]","[8390.465799995953]","[false]","[21.0]","[53486.94239999368]","[11.915532836875046]","[50.0]","[5982.0]","[true]","[9.0]","[7.804938417205526]","[5447.0]","[true]","[10.0]","[247.0]"
20000,20000,1.0,52.432851835944916,99.23419453973489,0.004272608570950888,12.578320148228368,45085.52159999811,49.0,1,"[0.004272608570950888]","[35.18]","[52.432851835944916]","[10.0]","[2.0]","[5.0]","[99.23419453973489]","[1510.0]","[50.0]","[302007830]","[-389.8727999996554]","[false]","[49.0]","[45085.52159999811]","[1.0]","[12.578320148228368]","[300.0]","[true]","[9.0]","[85.0]","[-235.0]","[true]","[10.0]","[199.0]"
20000,20000,15.537051984784632,66.11254045642721,70.43537948301706,0.17839313872055906,35.355427839013416,53127.36799999423,35.0,1,"[0.17839313872055906]","[86.25]","[66.11254045642721]","[10.0]","[2.0]","[5.0]","[70.43537948301706]","[90.0]","[50.0]","[-1800584708]","[7848.224599996451]","[false]","[35.0]","[53127.36799999423]","[15.537051984784632]","[35.355427839013416]","[3381.0]","[true]","[9.0]","[5.921329225782034]","[2846.0]","[true]","[10.0]","[249.0]"
20000,20000,8.820565158525056,71.74435616802046,1.0,0.4316644686785215,49.47557425719539,49858.89679999613,40.0,1,"[0.4316644686785215]","[68.33]","[71.74435616802046]","[10.0]","[2.0]","[5.0]","[1.0]","[122.0]","[50.0]","[-984153330]","[4579.315199998338]","[false]","[40.0]","[49858.89679999613]","[8.820565158525056]","[49.47557425719539]","[2555.0]","[true]","[9.0]","[10.543542089263488]","[2020.0]","[true]","[10.0]","[242.0]"
20000,20000,12.225638117170845,66.0638865553008,63.297543786677544,0.7485621632346845,38.22575020074589,50697.48639999475,29.0,3,"[0.7485621632346845,0.7485621632346845,0.7485621632346845]","[84.68,85.74000000000001,87.22999999999999]","[66.0638865553008,66.0638865553008,66.0638865553008]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[63.297543786677544,63.297543786677544,63.297543786677544]","[113.0,90.0,112.0]","[50.0,50.0,50.0]","[-1475887516,-1045829446,-324483478]","[6083.21759999705,7910.8245999967985,5619.414199996965]","[false,false,false]","[29.0,29.0,33.0]","[51148.95759999471,52573.232799994505,50697.48639999475]","[12.225638117170845,12.225638117170845,12.225638117170845]","[38.22575020074589,38.22575020074589,38.22575020074589]","[3765.0,3541.0,3855.0]","[true,true,true]","[9.0,9.0,9.0]","[7.606964896939161,7.279783611049305,7.443374253994233]","[3230.0,3006.0,3320.0]","[true,true,true]","[10.0,10.0,10.0]","[248.0,249.0,246.0]"
20000,20000,16.61563614596424,88.54289846948781,98.78189512244468,0.7357699849276789,50.0,53038.22559999383,33.0,1,"[0.7357699849276789]","[93.84]","[88.54289846948781]","[10.0]","[2.0]","[5.0]","[98.78189512244468]","[74.0]","[50.0]","[-1812865958]","[7280.192199996214]","[false]","[33.0]","[53038.22559999383]","[16.61563614596424]","[50.0]","[5735.0]","[true]","[9.0]","[5.476768942253405]","[5200.0]","[true]","[10.0]","[249.0]"
20000,20000,12.75040214074877,1.0231527442778281E-5,64.5978160843613,0.8402587723598838,15.804059896617257,45288.595999997415,39.0,2,"[0.8402587723598838,0.8402587723598838]","[45.93,48.03]","[1.0231527442778281E-5,1.0231527442778281E-5]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[64.5978160843613,64.5978160843613]","[79.0,113.0]","[50.0,50.0]","[-1490819419,-251906491]","[268.99219999974594,282.2633999996542]","[false,false]","[42.0,39.0]","[45288.595999997415,45591.83039999735]","[12.75040214074877,12.75040214074877]","[15.804059896617257,15.804059896617257]","[568.0,570.0]","[true,true]","[9.0,9.0]","[7.293887594555395,6.90174310022446]","[33.0,35.0]","[true,true]","[10.0,10.0]","[240.0,240.0]"
20000,20000,2.556852813094226,6.605970493558222,79.09782635765524,0.12386542132644163,21.62739404172645,46019.263199997324,50.0,1,"[0.12386542132644163]","[45.300000000000004]","[6.605970493558222]","[10.0]","[2.0]","[5.0]","[79.09782635765524]","[841.0]","[50.0]","[1671221978]","[1265.959799999735]","[false]","[50.0]","[46019.263199997324]","[2.556852813094226]","[21.62739404172645]","[628.0]","[true]","[9.0]","[34.80841742012318]","[93.0]","[true]","[10.0]","[201.0]"
20000,20000,1.550109267000887,67.08940123733517,86.45804387277141,0.049102155770009766,25.8965092962555,45089.27759999736,47.0,1,"[0.049102155770009766]","[45.06]","[67.08940123733517]","[10.0]","[2.0]","[5.0]","[86.45804387277141]","[1592.0]","[50.0]","[-1841844162]","[-280.0724000002883]","[false]","[47.0]","[45089.27759999736]","[1.550109267000887]","[25.8965092962555]","[571.0]","[true]","[9.0]","[56.125075729871256]","[36.0]","[true]","[10.0]","[194.0]"
20000,20000,11.120321989314613,0.0,1.0,1.0,5.0,42291.3079999982,53.0,1,"[1.0]","[25.11]","[0.0]","[10.0]","[2.0]","[5.0]","[1.0]","[29.0]","[50.0]","[230204744]","[-3202.6159999996453]","[false]","[53.0]","[42291.3079999982]","[11.120321989314613]","[5.0]","[149.0]","[true]","[9.0]","[8.183216285233541]","[-386.0]","[true]","[10.0]","[68.0]"
